name,business_id,city,state,stars,categories
Mi Famiglia,3MxwPlPKRruNetbUVE_-uQ,Oregon City,OR,4.0,"Restaurants, Italian"
Ha Cafe,bUj9Dsti3D5h_hrjEOcikw,Burnaby,BC,3.5,"Vietnamese, Breakfast & Brunch, Restaurants"
Seasons 52,Mj9P_ON9YPDmFV4GJXYYYA,Chestnut Hill,MA,3.5,"American (Traditional), American (New), Vegetarian, Restaurants, Nightlife, Seafood, Wine Bars, Gluten-Free, Breakfast & Brunch, Bars"
Bun Cha Ca Hoang Yen,tWYNyFXHkLA4N0UfIQHCnA,Vancouver,BC,4.0,"Restaurants, Noodles, Vietnamese"
The Heatley,dNmVUpOAW_fJ3YIFYktw2w,Vancouver,BC,3.0,"Nightlife, Diners, Food, Pubs, Restaurants, Canadian (New), Beer, Wine & Spirits, Bars"
McDonald's,DuYgeezpFq-7ze8Iyf3Rkg,Portland,OR,2.0,"Restaurants, Fast Food, Food, Coffee & Tea, Burgers"
Another Broken Egg Cafe,r7JOeuv_9wlaqkrHEDQddw,Atlanta,GA,3.5,"American (Traditional), Breakfast & Brunch, Salad, Sandwiches, Cafes, Restaurants"
Hungry Howie's Pizza & Subs,QtsLr4qGWgOuTtr2g_CJfA,Merritt Island,FL,3.5,"Restaurants, Italian, Sandwiches, Pizza, Chicken Wings"
Domino's Pizza,0gbXIl4EehPqIalPxddLyA,Boulder,CO,2.5,"Italian, Chicken Wings, Pizza, Sandwiches, Vietnamese, Restaurants"
Smok’n Grill,gqrW-AdA8FVFtXTeTXqtWg,Portland,OR,4.5,"Cajun/Creole, Barbeque, Sandwiches, Restaurants, Seafood"
Giacomo's,4Asw2EWhdwqdwZBQokH8Ig,Melrose,MA,4.0,"Italian, Restaurants"
Gourmet Cafe & Subs,Pbivhnos0YpNv18uw0BS8g,Marietta,GA,4.5,"Restaurants, Cheesesteaks, Chicken Wings, Burgers, Delis, Fish & Chips"
The Cafe,mhxnm2ZN1urtF5r_O2HwXw,Boston,MA,3.0,"Cafes, Restaurants"
Steak ’n Shake,n1DdR0Cb1j_9Oht0WZejyQ,Casselberry,FL,2.5,"Juice Bars & Smoothies, American (New), Restaurants, Burgers, American (Traditional), Diners, Breakfast & Brunch, Fast Food, Food"
Tabla Indian Restaurant,cxVsg05tnysqe03tudgkTQ,Orlando,FL,4.5,"Venues & Event Spaces, Thai, Indian, Restaurants, Event Planning & Services, Chinese, Vegetarian, Asian Fusion"
Ravello Italian Kitchen,wfS4vSXC2d8iMsL4_dDzUw,Watertown,MA,4.5,"Italian, Restaurants, Wine Bars, Bars, Nightlife, Pizza"
Wang Ji Restaurant Cafe,9696WXlj9UsuFykiTOX7Wg,Richmond,BC,3.0,"Food, Cantonese, Taiwanese, Bubble Tea, Asian Fusion, Restaurants, Chinese"
Muzzarella Pizza & Italian Kitchen,rMdbNLK_JD13_5UkWtNP4g,Orlando,FL,4.5,"Restaurants, Pizza, Italian"
crêpeful,rFG5eziVKsonxHOrI_qVMA,Austin,TX,5.0,"Desserts, Creperies, Asian Fusion, Restaurants, Specialty Food, Candy Stores, Japanese, Food"
P G's,eLjCU0fCT1hJpigTmoKZKQ,Kissimmee,FL,4.0,"Chicken Wings, Restaurants"
island taste caribbean resturant,CGGccwz1gZCMPafEPkw2xQ,Decatur,GA,3.5,"Restaurants, Caribbean"
Miller's Ale House - Winter Garden,sMUkBzCgDe1A1qiH5nF0zg,Winter Garden,FL,3.5,"Sports Bars, Restaurants, Bars, American (New), Nightlife, American (Traditional), Seafood"
Pink Elephant Thai,zGdzlxzg9qyMLIFCA3t-MA,Vancouver,BC,3.0,"Restaurants, Thai"
The Grove Boutique & Cafe,U8DlLeQBc5Cc_FYeKu0-lA,Lynnfield,MA,3.5,"Fashion, Cafes, Restaurants, Women's Clothing, Shopping"
NM Cafe,vA8cbsYNex_24s2rXsg2GQ,Atlanta,GA,3.5,"American (New), Restaurants, Cafes"
Zucca Bar & Pizzeria,hkJAk58FXCE7uvB9dSp4ww,Decatur,GA,3.5,"Bars, Italian, Restaurants, Pubs, Pizza, Nightlife"
Gillaneh Grill House,xwd7Nkbuc3zzTpnFuKtU6A,Vancouver,BC,3.0,"Persian/Iranian, Restaurants, Bars, Middle Eastern, Nightlife"
Ichi Teriyaki 23,zugu5Y9MeSAZ_1k1RfXMwQ,Portland,OR,3.5,"Chinese, Japanese, Restaurants"
JC Rice Noodle Shop & Restaurant,ijRScRXFgkmMW2QxziIRrg,Portland,OR,4.5,"Ethnic Food, Chinese, Noodles, Restaurants, Food, Specialty Food"
Alma Mater Society of UBC,wJALYqxOidjMBIjlfzpE_Q,Vancouver,BC,4.0,"American (Traditional), Restaurants, Active Life"
Domino's Pizza,4fbOwNp0RDVQRuuDBD0gpQ,Vancouver,BC,4.0,"Chicken Wings, Sandwiches, Pizza, Restaurants"
Le Pigeon,--UNNdnHRhsyFUbDgumdtQ,Portland,OR,4.5,"French, Restaurants, American (New)"
Chipotle Mexican Grill,vXaumClW2dQx6w3QlDHx4w,Orlando,FL,2.5,"Mexican, Fast Food, Restaurants"
Kissimmee Bakery & Restaurant Latin Food,Lt_XeNay-YhZWnk8WnOkSA,Kissimmee,FL,4.0,"Food, Latin American, Salvadoran, Bakeries, Restaurants"
Chido & Padre's,Oo7DOQsie2QmL_RGfhhD3Q,Atlanta,GA,3.5,"Restaurants, New Mexican Cuisine, Bars, Nightlife, Mexican"
Dallis Pizzeria,L7gA53F_OpFB5MYCMPoJlw,Lake Mary,FL,4.0,"Restaurants, Italian, Pizza, Salad, Chicken Wings"
Pizza Hut,MItil8P2gF5qH-dB5bT10w,Orlando,FL,2.0,"Restaurants, Pizza, Italian, Chicken Wings"
Poke Bowl,FnuiXca0Yu8zhrPWfjD15g,Austin,TX,4.5,"Food, Poke, Hawaiian, Restaurants, Sushi Bars"
Local Cantina,UcAegnU0WdQojcHtnu2Epw,Grove City,OH,4.0,"Mexican, Restaurants"
Subway,Re-yKIxoRXhP9eZfhun1Gw,Windermere,FL,2.5,"Restaurants, Sandwiches, Fast Food"
McDonald's,GpL_bSYuUA0JepPygA5JNw,Portland,OR,2.5,"Food, Burgers, Fast Food, Coffee & Tea, Restaurants"
Enoteca Vespaio,0dIF4OMuWzq1ltvBVb-WeQ,Austin,TX,4.0,"Pizza, Food, Breakfast & Brunch, Restaurants, Italian, Desserts"
Ming's Seafood Restaurant,5u5xB2Eh8SKgiRXZdJHibg,Malden,MA,3.5,"Chinese, Cantonese, Seafood, Dim Sum, Restaurants"
CupPasta & Pizza - Oviedo,qXc1LQi_uL6zgALJHOpDxQ,Oviedo,FL,4.5,"Italian, Pasta Shops, Specialty Food, Food, Restaurants, Pizza"
Deckhand Oyster Bar - South,gYuTx4cB_5UutuWIGusmUQ,Austin,TX,4.0,"Nightlife, Asian Fusion, Seafood, Bars, Restaurants, Cajun/Creole"
Cracker Barrel Old Country Store,x2O7el-uqiSAfUkLpI5W4Q,Winter Garden,FL,3.5,"African, Breakfast & Brunch, Food, Restaurants, American (Traditional), Salad, Desserts, Southern"
Gyro House Mediterranean Grill,nfiyUEl2Iz8afRFzbrKmag,Beaverton,OR,4.5,"Middle Eastern, Restaurants, Pizza, Sandwiches, Mediterranean"
Texas Roadhouse,PnYIksOF0tg2vRjDCHcUEw,Orlando,FL,3.5,"American (Traditional), Steakhouses, Barbeque, Food, Restaurants"
Burger King,B52QEwAcmLsSFXlrWV7UOQ,Columbus,OH,2.0,"Restaurants, Burgers, Fast Food"
Fazoli's,EPxI8JYLiEjcjQdm3Lg3Rg,Hilliard,OH,4.0,"Italian, Restaurants"
Cafe Gigu,7ldhMPx4MBqQu_1Yj61T-w,Boston,MA,4.5,"Sandwiches, Restaurants, Coffee & Tea, Beer, Wine & Spirits, Specialty Food, Food, Cocktail Bars, Cafes, Bars, Lounges, Wine Bars, Nightlife"
Charleys Philly Steaks,tJlVW7Jjl68I2uKVEv3gmA,Atlanta,GA,2.5,"Cheesesteaks, Fast Food, Restaurants, Sandwiches"
Simply Pho House,_VuS3owUXYOZosCbM-w9fw,Bee Cave,TX,3.5,"Bubble Tea, Food, Vietnamese, Juice Bars & Smoothies, Asian Fusion, Restaurants"
Red Robin Gourmet Burgers and Brews,vWmFInRBwxnVQDtVSB1Jrw,Columbus,OH,2.5,"American (Traditional), Burgers, Restaurants"
Bruegger's Bagels,iuvMYP6c_CRGekBT3WeVdQ,Boston,MA,3.0,"Food, Sandwiches, Breakfast & Brunch, Bagels, Restaurants"
My Toan,XbpaTAMi5G6FAkhsBJMUww,Vancouver,BC,3.0,"Bubble Tea, Restaurants, Vietnamese, Noodles, Food, Food Court"
Whole Foods Market,PCmA0UcEkqX8in0PdGSVEA,Vancouver,BC,3.5,"Sandwiches, Health Markets, Shopping, Specialty Food, Restaurants, Food, Grocery, Organic Stores, Delis"
Easy Street Cafe,lrlwGVm5yGymCKsSTul8XA,Columbus,OH,3.5,"Nightlife, Diners, Restaurants, American (Traditional), Bars, Mediterranean, Greek, Cafes"
Cooper's Old Time Pit Bar-B-Que,9e5lIroM6Eyd4aS26pWWEQ,Austin,TX,4.0,"Desserts, Barbeque, Restaurants, Food"
Tim Horton's,bfrOwC9MsVfElVz0BdhUOw,Columbus,OH,2.5,"Breakfast & Brunch, Coffee & Tea, Restaurants, Food, Fast Food, Donuts, Bakeries"
Burger King,ZAtzq9y_BW21MhVw1zu3QQ,Winter Park,FL,2.5,"Restaurants, Hot Dogs, Fast Food, Burgers"
Potbelly Sandwich Shop,GykfMVl1ot1NmcvyTb1v6g,Beaverton,OR,4.0,"Sandwiches, Fast Food, Delis, Italian, Soup, Restaurants, Mediterranean, Salad"
Come Arepa,QO2rAHTWsu8RE4YXVh8qUA,Vancouver,BC,4.5,"Food, Latin American, Venezuelan, Restaurants, Food Trucks"
Oriental House Chinese Restaurant,EXZUZLIqQqwl8_kd5ZOzyw,Jamaica Plain,MA,2.0,"Restaurants, Chinese"
Crawfish Shack & Oyster Bar,Vz8PWO_urVFTB5W5yPd7kw,Austin,TX,3.5,"Restaurants, Seafood, Cajun/Creole"
Pig-N-Chik BBQ,7UN7FUFJSjPB53sJxU5uGQ,Atlanta,GA,3.5,"Barbeque, Caterers, Restaurants, Event Planning & Services"
Tropical Smoothie Cafe,CjxfjNUxakxVcIBDk2bF8g,Columbus,OH,4.0,"Restaurants, Food, Sandwiches, Juice Bars & Smoothies"
Round Table Pizza,m-cHPauJVqvVrELnOG6RwA,Richmond,BC,3.5,"Pizza, Restaurants"
Bangkok Thyme,md1SMXorJxj5VBPRCQajug,Atlanta,GA,3.5,"Sushi Bars, Restaurants, Thai"
Teriyaki Land,7Hds3yi-Xl2Exg0X3ZJaGw,Clackamas,OR,3.5,"Restaurants, Japanese"
Rhythm 'n Wraps,XoNu3QErSOOztKgdQ79fHA,Boston,MA,4.5,"Event Planning & Services, Sandwiches, Food Trucks, Vegetarian, Wraps, Restaurants, Pizza, Vegan, Caterers, Tacos, Mexican, Food, Food Delivery Services"
Blenz Coffee,786NsxazF_GHBrgac8eMZg,Vancouver,BC,3.0,"Restaurants, Sandwiches, Food, Coffee & Tea"
The Cheesecake Factory,WL_xDFq7VJJghRoBhRpyuQ,Columbus,OH,3.0,"Food, Salad, American (New), Desserts, Restaurants, American (Traditional)"
Watkins Park Pub,SPolDQ4shyivqjtIFkcfGQ,Clackamas,OR,3.5,"Bars, Nightlife, Pubs"
Joyful Seafood Restaurant,dd3moZV5D516pE9TcQnHsA,Burnaby,BC,3.5,"Chinese, Restaurants"
Bao Bao Bakery & Cafe,tmukRbz8JRL2KFrf-LDQUA,Boston,MA,4.0,"Cafes, Restaurants, Food, Bakeries"
ZAZ,GsLR5-jx8Sp3dngJro4zOg,Hyde Park,MA,4.0,"Caterers, Caribbean, Barbeque, Restaurants, Event Planning & Services, American (New)"
Sun Star Chinese,zVgRkrfAFBgR9S6ivt_HOQ,Coquitlam,BC,3.0,"Chinese, Sandwiches, Diners, Restaurants, Breakfast & Brunch"
Panera Bread,rWsGO_-_PbdgeVMSLppwEg,Dublin,OH,2.0,"Sandwiches, Soup, Food, Restaurants, Breakfast & Brunch, Bagels, Bakeries, Salad"
Joseph's Pizzeria,5qX8B_7LNNDZz9GZK76Ygg,Mattapan,MA,4.0,"Restaurants, Pizza"
Life's A Bagel,gEqd1f_dfAXfxgbGgDDycA,Canton,MA,4.0,"Restaurants, Food, Bagels"
Bonchon Waltham,-GLcrKP1NZq-2L8MHYzkPQ,Waltham,MA,2.5,"Chicken Wings, Asian Fusion, Restaurants, Korean"
Hungry Crab,iNd-dnWnrhRFL481m38MGQ,Davenport,FL,4.5,"Seafood, Restaurants"
Cured,KzsUonEt_0sdC5F7tvaeyw,Boulder,CO,4.5,"Beer, Wine & Spirits, Cheese Shops, Specialty Food, Sandwiches, Food, Grocery, Delis, Meat Shops, Event Planning & Services, Restaurants, Caterers"
Harold's Chicken & Ice Bar Old National,HUUvjQv-Q9qrHET2XdEbrw,College Park,GA,3.5,"Restaurants, Nightlife, Bars, Lounges, American (Traditional), Chicken Shop, Seafood, Cocktail Bars, Sports Bars, Soul Food"
Bar Louie - Easton Town Center,LsNOYkvWIbpROu-1Xkv8Vg,Columbus,OH,2.5,"Cocktail Bars, American (New), Bars, Gastropubs, Restaurants, Sports Bars, American (Traditional), Nightlife"
Tiny Lou's,sQAtQV1tHZaOJWcR_T8bwg,Atlanta,GA,4.0,"Restaurants, Brasseries, French"
Oriental Express,fSBvBMXoCuid1yxufx1KKQ,Clarkston,GA,3.5,"Restaurants, Chinese"
Lei's Asian Bistro,vm_cC9MZP5CxA2MN_6Jfjg,Columbus,OH,4.5,"Chinese, Restaurants, Asian Fusion"
Mojo TaGo,2T7fgqDaJZGALnBlHF7wsw,Powell,OH,3.5,"Restaurants, Caterers, Venues & Event Spaces, Event Planning & Services, Food, Food Trucks, Food Stands, Mexican"
Subway,gvIs1yzuCP_xvNYXPTtQjQ,Richmond,BC,2.5,"Fast Food, Restaurants, Sandwiches"
Krog Street Market,6pGLh3TrOmQYk8RuZVe7YA,Atlanta,GA,4.0,"Shopping Centers, Food, Flowers & Gifts, Restaurants, Specialty Food, Shopping"
Guilder,Rn1_0J6qcl5_kF_y7pVzUg,Portland,OR,4.5,"Restaurants, Coffee Roasteries, Food, Coffee & Tea, Nightlife, Breakfast & Brunch, Bars, Beer, Wine & Spirits, Cocktail Bars"
Jaber Lebanese Cuisine,-c7jc2qMETbJQwWOXWbHSg,Orlando,FL,3.5,"Restaurants, Salad, Middle Eastern, Lebanese, Nightlife, Bars, Mediterranean"
Taco Bell,NZFt3xW1JttDoe0ca-Vd6Q,East Walpole,MA,2.5,"Restaurants, Mexican, Tacos, Breakfast & Brunch, Fast Food, Tex-Mex"
Pho Goodness,bAXv0EXZk_zwSeDipDe4NA,Vancouver,BC,3.5,"Restaurants, Vietnamese, Noodles"
Verde,8GdIIGgqFK7HcOhmuHOUBA,Boulder,CO,4.0,"Bars, Nightlife, Mexican, Restaurants"
Tresca,54Flq7X4Ugfj02_IzIoIKw,Boston,MA,4.0,"Desserts, Restaurants, Mediterranean, Tuscan, Korean, Food, Italian"
Claudia's Sports Pub,GtVsVznFezaZFSdLCKE-uQ,Portland,OR,3.5,"Pizza, Restaurants, Sports Bars, Burgers, Dive Bars, Pubs, Bars, American (Traditional), Nightlife"
Urbana Market,NBhZXdEfSvp9eqhwHuEbaw,Portland,OR,4.0,"Restaurants, Delis, Grocery, Food, Salad, Sandwiches"
La Notte Restaurant,H2tZljTwEyTPHrFLCGkxcg,Vancouver,BC,4.0,"Restaurants, Italian"
Ba Shu Szechuan Food,SX2PZvIRvZPWEqD2_Vdghg,Burnaby,BC,2.5,"Restaurants, Chinese"
Uncle Nicky's,LNJIUbU6bKOYBreQGGd0Rg,Austin,TX,4.5,"Restaurants, Cafes, Italian"
Growler USA,oh9dwkiMxTX_5NnHdM-Blg,Portland,OR,4.0,"Pubs, Bars, Restaurants, American (New), Beer Bar, Nightlife"
The Dogwood,kO980IY6Q6wHuNlquT1kQQ,Jamaica Plain,MA,3.5,"Bars, Pizza, Nightlife, Pubs, American (New), Breakfast & Brunch, Restaurants"
Railside Pub,-YdrnGbO54WErcHCbLAzBw,Portland,OR,4.0,"Pubs, Nightlife, Bars, Restaurants, Karaoke, Dive Bars"
Little Bird Dim Sum,CaL6mPCqNElNqJTX_mEm1w,Vancouver,BC,3.5,"Restaurants, Dim Sum, Bars, Beer Bar, Chinese, Nightlife, Tapas/Small Plates"
J Christopher's,1husXizAXarRjXNeH2wzLg,Atlanta,GA,2.5,"Soup, Breakfast & Brunch, Sandwiches, Restaurants, Food"
Mitchell's Steakhouse,m9iMOyFv6vexyPjWsGXWNg,Columbus,OH,3.5,"American (Traditional), Steakhouses, Restaurants, Seafood"
Cerulean Winery,CFG0StBnZmyf-V4WzSa_2g,Portland,OR,4.0,"Event Planning & Services, American (Traditional), Food, Nightlife, Restaurants, Bars, Modern European, Arts & Entertainment, Italian, Tapas/Small Plates, Cocktail Bars, Cafes, Venues & Event Spaces, Wineries, American (New), Wine Tasting Room, Wine Bars"
The One Sushi +,wKZG12fknq8L7Lq68N_WcQ,Brookhaven,GA,4.0,"Salad, Thai, Restaurants, Asian Fusion, Sushi Bars, Tapas Bars, Japanese"
Auntie Anne's,8nwy9q86iAUERoBr15DGCg,Berkshire Township,OH,2.0,"Restaurants, Pretzels, Food Court, Food"
Mr Greek Donair Town,Mv7Fh93umz9Ts_xkxvaCIA,Vancouver,BC,4.0,"Middle Eastern, Greek, Restaurants, Donairs, Food, Mediterranean, Falafel, Specialty Food"
The Narrows Nightclub & Pub,ZfKugchwUYaMd9tXxwvWqQ,North Vancouver,BC,3.0,"Arts & Entertainment, Sports Bars, Restaurants, Pubs, Gastropubs, Nightlife, Bars, Music Venues"
AG,cULa7kNW5glmMZdh5Y81Vg,Atlanta,GA,3.5,"Sushi Bars, Steakhouses, American (New), Southern, Restaurants"
Diaspora kitchen,taJ4sY5-z4T5PZaZS7mDcA,Decatur,GA,4.0,"Cajun/Creole, Southern, Restaurants, Soul Food"
Alma Cocina - Downtown,wuba10gZw-FUp7iWFQzdqA,Atlanta,GA,4.0,"Nightlife, Bars, Brazilian, Latin American, Mexican, Restaurants"
George's Beechwold Diner,0boKOhTTM3paeyo3ncl2ZQ,Columbus,OH,4.0,"Restaurants, American (New), Diners, American (Traditional), Breakfast & Brunch"
Tim Horton's,xKd2mOFS9Fxs5j9enaqWTg,Powell,OH,2.5,"Fast Food, Restaurants, Food, Coffee & Tea, Donuts"
Loveland Barbecue,tS13T1HbN5oK7oHZvLRJNQ,Atlanta,GA,2.0,"Restaurants, Barbeque"
Andrea's Pizza,DZPV9kT31u4zcLjuKmguhA,Winchester,MA,4.0,"Restaurants, Pizza"
The Beverly,yUQBtNuGsHoNIOXVyAw6wg,Atlanta,GA,3.5,"Sports Bars, Restaurants, Caribbean, American (New), Comfort Food, Beer Bar, Nightlife, Bars"
Buffalo Wild Wings,duDKWGmV-E8gwPmfra52YA,Clermont,FL,2.5,"Fast Food, Nightlife, Sports Bars, American (Traditional), Bars, American (New), Restaurants, Chicken Wings"
Life Bistro,VFc3La8QXkpKWvPH9wp9Vg,Atlanta,GA,4.0,"Coffee & Tea, Breakfast & Brunch, Food, Sandwiches, Restaurants, Nightlife, Vegan, Juice Bars & Smoothies, Salad, Vegetarian"
The Pharmacy,lnETLpoxSwgv6TV4hgNX6w,Portland,OR,4.0,"Bars, Nightlife, Pubs, Cocktail Bars, Sports Bars"
Hitoe Sushi Japanese Restaurant,FmD4x9ClmSzSLKOTV7jfXw,Vancouver,BC,4.0,"Restaurants, Japanese, Sushi Bars, Gluten-Free"
Sina’s Kabob House,MoyWWCS9VVYxdrvOFfeIRw,Peabody,MA,5.0,"Restaurants, Kebab, Persian/Iranian, Wraps, Mediterranean, Sandwiches"
Hae Rim,ESywyhlkKSY9zbIsDEsz1w,Beaverton,OR,4.0,"Korean, Restaurants"
Frank Pepe's Pizzeria Napoletana,Ak6iAOLIF1PNqoyegedjRQ,Watertown,MA,3.5,"Restaurants, Pizza"
Tableau Bar Bistro,iafE2JEpZ_ipd89tlk1MTA,Vancouver,BC,4.0,"French, Bistros, Restaurants, Bars, Nightlife, Wine Bars"
Triple Coconut Tree Vietnamese Restaurant,KVMIXETAYf60J9EMTpxTcw,Burnaby,BC,3.5,"Vietnamese, Noodles, Sandwiches, Restaurants"
Hong Kong Harbor Restaurant,FOa0IlFQ2V2zrvKNa7SriA,Boston,MA,3.0,"Chinese, Restaurants, Dim Sum"
Wendys,sFgjWwJk8AYox5X5piztNw,Atlanta,GA,2.0,"Burgers, Fast Food, Restaurants"
Hubbub,HrmXBx51bAXftEMAJy0iew,Vancouver,BC,4.0,"Restaurants, Food, Salad, Sandwiches, Fast Food, Soup"
Flying Wedge Pizza Company,dUZvBh6UqMzAjrpe15ljsA,North Vancouver,BC,3.0,"Pizza, Restaurants"
Rainforest Cafe,h3dcm-W-jbFc390Y8JNaGg,Lake Buena Vista,FL,3.0,"Event Planning & Services, Restaurants, American (Traditional), Cafes, Party & Event Planning, Seafood"
DOMU Chibi Ramen,L6L8ctIeqsGjb65wktv4bg,Orlando,FL,4.0,"Restaurants, Ramen, Noodles, Japanese"
Bridge Street Pizza,yTV2A6K9vaK2hPLsGVg51g,Dublin,OH,4.0,"Pizza, Restaurants, Chicken Wings"
Garden Bar by Evergreens,7KIkx-oL_YEFjdTHSzhy6Q,Portland,OR,3.0,"Event Planning & Services, Salad, Restaurants, Vegetarian, Vegan, American (New), Caterers, Gluten-Free, Mediterranean"
Pointe Tavern,oSNp1RKzyU_GqNF33ggeag,Columbus,OH,3.5,"Nightlife, Bars, Dive Bars, Pool Halls, Cocktail Bars, Pizza, American (Traditional), Restaurants"
Dirty Water Dough,IQq7T1wRH5vUhTbKAPzw1Q,Boston,MA,4.0,"Italian, Event Planning & Services, Salad, Restaurants, Pizza, Caterers, Sandwiches"
Mama's Place,HPS731naUmQY-eyik8WijQ,Boston,MA,3.5,"American (Traditional), Burgers, Restaurants, Greek, Salad, Chicken Wings, Seafood"
Kisha Poppo Japanese Restaurant,WtFZMgqitACFY1shVJ4aLQ,Richmond,BC,2.5,"Restaurants, Sushi Bars, Japanese, Soup"
Taco Time,J6t-ag9fIVU0ruKgN_kBEg,Vancouver,WA,3.0,"Fast Food, Mexican, Restaurants"
Armadillo Den,mXFHjialjThGxNPgnNyivg,Austin,TX,4.0,"Food Court, Nightlife, American (New), Restaurants, Bars"
The Thirsty Duck Pub,buaZQZke_PCIZUFLlRwW7Q,New Westminster,BC,2.5,"Pubs, Bars, Nightlife"
Zucca Bar & Pizzeria,OMhyDDWUF1kgB__08oHWsg,Smyrna,GA,3.5,"Nightlife, Food, Desserts, Restaurants, Bars, Pizza"
Basile - Fine Italian Kitchen,gCsidBqhALICug9E2AphCw,Boston,MA,4.0,"Italian, Restaurants"
Brown Bag Deli,EsxSViUJQNf2YW1nUBQUhg,Rockland,MA,4.0,"Restaurants, Sandwiches, Breakfast & Brunch, Delis"
Sunny Side Cafe,wx3LIiWFfkRyeRqOzXuI4g,Randolph,MA,3.5,"Breakfast & Brunch, Restaurants"
Mucho Burrito,LiEz1GBLKwYBW7n4H9YxzQ,Burnaby,BC,3.0,"Mexican, Fast Food, Tex-Mex, Restaurants"
Young Bean Korean BBQ,PGYk4WLPYIFDle4I-Josiw,New Westminster,BC,3.5,"Korean, Restaurants"
Boca Grande Taqueria,fS9P80PVcl-p-v3f4MP3Ng,Cambridge,MA,3.0,"Restaurants, Mexican"
Kam Wai Dim Sum,lXMlsQOibne9aOsnoyO1Zg,Vancouver,BC,4.0,"Dim Sum, Chinese, Restaurants"
Dunkin',7SYBk3CDfch-6Rvh59RxJA,Sandy Springs,GA,2.0,"Food, Restaurants, Coffee & Tea, Donuts"
Tik Tok Deli & Lounge,qr1LAqLbvbcxKu9DeSJGYA,Portland,OR,2.5,"Pool Halls, Restaurants, Nightlife, Pizza, Delis, Sandwiches"
Rustic Barrel,umYfmGNbUfL3l9-SanMPDA,Columbus,OH,2.5,"Nightlife, Pubs, Burgers, Beer Bar, Restaurants, Bars, Tapas/Small Plates"
Dove Vivi,3bBSanU6cV1sU6D32HYpmg,Portland,OR,4.0,"Restaurants, Pizza"
The Daily Catch,HUtHbHjyu114ptcilT_M6g,Brookline,MA,4.0,"Italian, Seafood, Restaurants"
Commodore Lounge,kHuVB4Qfpm9BTlIchVHbGg,Portland,OR,3.5,"Dive Bars, Food, Bars, Pool Halls, Restaurants, Lounges, Nightlife, American (New)"
Boston Segway Tours,Pr5u2GdpnQxBNECpAV-8rA,Boston,MA,4.5,"Gluten-Free, Hotels & Travel, Restaurants, Historical Tours, Italian, American (New), Contractors, Art Tours, Tours, Home Services"
Sbarro,knZLOhq8DG31uEm-gn178g,East Boston,MA,2.0,"Restaurants, Italian, Pizza"
Dalina,81QtZDdzyKZBnyFq-TgCVA,Vancouver,BC,3.5,"Grocery, Sandwiches, Restaurants, Food, Coffee & Tea"
Sweet Tomatoes Pizza,lhkLAc2HIwI_HbSmozOjzw,Needham,MA,3.5,"Restaurants, Pizza"
One Korean Restaurant,vtt7MzJUlRZfVs1A9IXAQQ,Beaverton,OR,4.0,"Restaurants, Korean"
Poutinerie Jean-Talon,-Ms5_V4WU0wxwBbOsCo_IQ,Vancouver,BC,4.0,"Cafes, Asian Fusion, Poutineries, Restaurants"
Mt Everest Cuisine,jLoGZFvsSOkxtDtTFzXLvA,Boulder,CO,4.5,"Restaurants, Buffets, Indian, Himalayan/Nepalese"
Conscious Cravings,3O8mXYEvciU4GZN_kj9xEA,Austin,TX,4.0,"Vegetarian, Restaurants, Vegan, Gluten-Free"
Tootie Pie Gourmet Cafe,k7hXnDHC4VJHO4ZAv2V5fA,West Lake Hills,TX,3.5,"Restaurants, Cafes, Delis"
Kusafiri Coffee Shop & Bakery - Temporarily Unavailable,SO24joHKhuu-HPRNmYy3OQ,Orlando,FL,3.5,"Breakfast & Brunch, Restaurants"
"South Congress ""SoCo""",pR4l4U5dFnBVXuR7rLVrKQ,Austin,TX,4.5,"Restaurants, Shopping, Local Flavor"
Assembly Brewing,pdYz4Je0AhtA2PRtW45lfA,Portland,OR,4.0,"Bars, Restaurants, Pizza, Brewpubs, Breweries, Food, Nightlife"
Anna's Polish Restaurant,HtJY_daJy6NJ3lkwdq52kQ,Winter Park,FL,4.5,"Polish, Restaurants"
McDonald's,EoaekSv4-Ge4E3DPraU2cw,Columbus,OH,2.5,"Fast Food, Food, Coffee & Tea, Burgers, Restaurants"
Staplehouse,yWsHawhAIt1rINn4U8s3kQ,Atlanta,GA,4.0,"American (New), Grocery, Food Stands, Food, Beer, Wine & Spirits, Specialty Food, Restaurants"
KFC,u8xKhVGwBSlcBbH-ezmAVw,Dublin,OH,2.0,"Chicken Wings, Restaurants, Fast Food, Chicken Shop"
Le Vieux Lyon French Bakery Cafe,DG1qJwTBV6NszKPpGMJvgg,Reynoldsburg,OH,4.0,"Cafes, Food, Coffee & Tea, Patisserie/Cake Shop, French, Bakeries, Desserts, Restaurants"
Blend of Seven Winery,_18kH8he85v3SbbT1k0f4w,Delaware,OH,4.5,"Restaurants, Wineries, Nightlife, Event Planning & Services, Wine Bars, Venues & Event Spaces, American (Traditional), Food, Arts & Entertainment, Bars"
Marco's Pizza,m1E8-XVaGvKKx8499NCiBQ,Atlanta,GA,2.0,"Pizza, Caterers, Event Planning & Services, Restaurants"
Sublime Doughnuts,iG8DnZCnKHH_KYC8pG14NQ,Atlanta,GA,4.0,"Donuts, Event Planning & Services, Caterers, Local Flavor, Restaurants, Bakeries, Food, Burgers"
